stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,1.78,0,0,0,0,0
24hpf,0,1.15,0,0,0,0,0
2dpf,0,0,0,0.63,0.59,0,0
3dpf,14.46,0,0,0.43,0.81,0,0
5dpf,0.93,1.57,0.71,6.37,1.92,0,0
10dpf,3.32,10.96,1.47,1.31,1.81,0.68,1.39
