stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.86,0,1.89,0,0
3dpf,0.42,0,0.69,0,0
5dpf,0,0.37,0.4,0.7,0.48
10dpf,1.24,0,0,0,0
