stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.06,0,1.24,0
3dpf,14.32,0,1.84,0,0.33
5dpf,0.68,0,0,0.52,0
10dpf,14.49,0,0.56,0,0
