stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.78,0.5,1.33,2.17,0,0
3dpf,3.8,0,0,0.39,0.52,0.89
5dpf,0,0.64,0,3,0,0
10dpf,3.26,0,0.45,1.41,1.02,0
