stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,353.34,8.87,0,0,106.45,11.95,0,51.14,222.18,414.67
12hpf,2925.09,130.88,5.76,79.88,799.52,131.86,4.6,273.01,975.39,1310.82
14hpf,1099.1,8.2,65.42,75.34,222.47,99.34,35.98,73.45,339.44,1083.52
16hpf,801.79,47.31,54.17,105.57,371.53,160.07,51.96,81.6,373.02,538.78
19hpf,653.6,3.85,5.2,43.75,130.24,40.63,49.19,10.98,44.55,844.18
24hpf,829.56,16.02,102.36,111.2,237.68,98.54,110.92,7.23,131.72,317.41
2dpf,868.36,30.87,101.52,201.12,354.79,655.48,210.89,11.34,181.15,565.68
3dpf,1428.13,44.74,20.71,61.94,43.58,503.35,16.91,0.53,29.03,136.08
5dpf,193.7,55.87,109.31,236.59,42.55,497.72,63.9,21.92,121.94,658.15
10dpf,569.56,93.46,104.27,146.99,57.19,420.76,52.05,0.42,67.33,165.44
