stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,3.6,0,0.87,0,0,0,0,0,1.92
2dpf,2.88,0,0.55,1.74,9.03,0.67,0,0,1.81
3dpf,94.68,2.93,0.49,0.68,6.38,0,0,0.59,1.01
5dpf,4.05,3.78,6.71,0.84,13.81,1.01,0.29,3.84,11.09
10dpf,116.91,1.86,1.56,1.33,18.63,0.62,0,0,5.77
