stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,2.51,0,0,2.26,0
24hpf,0,0,0.83,0,0
2dpf,4.6,1.02,2.63,0,0
3dpf,2.02,0,0,0,0
5dpf,0.63,0,1.79,0.64,0.98
10dpf,4.27,0,0.72,0,0
