stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,23.38,1.52,0.53,3.65,4.52,0.49,3.65
3dpf,94.7,0,0,0,3.56,0,0
5dpf,3.34,0,1.3,0,6.74,0,2.48
10dpf,49.11,0.58,0,0,0.82,0,0
