stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.67,0.54,0,0,1.9,0,0,0,1.9
3dpf,0.29,0.75,0,0,0,0,0,0,0.72
5dpf,0,5.67,0,0.37,6.14,0.39,0.43,0.48,1.43
10dpf,0.4,4.04,0.47,0,1.87,0,0,0,5.15
