stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.06,11.38,0,2.23,1.38,0.91,0,1.05
3dpf,1.68,0,0,0,0.72,0,0,0
5dpf,0,74.32,0.29,0,4.29,0,0,0
10dpf,0.44,11.77,1.25,0,0,0,1.75,0
