stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.57,1.22,1.02,0
3dpf,1.05,0.32,0,0
5dpf,1.92,1.56,0,0.43
10dpf,1.09,2.13,0,0
