stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.43,1.37,0,0,0.74
3dpf,1.35,0,0,0,3.95
5dpf,0,0,0.89,0.82,20.36
10dpf,3.02,1.11,0,0,3.25
