stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.15,1.03,0.92,0,0
3dpf,15.47,0.3,1.64,0,0.89,0
5dpf,0,0.99,0.49,0,0.5,1.22
10dpf,8.78,0,4.69,0,0,0.75
