stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,707.01,11.68,18.24,0,135.15,0,0,17.4,262.56,405.79
12hpf,677.28,34.25,7.91,5.92,179.47,15.89,1.99,29.86,198.69,181.26
14hpf,546.32,9.71,27.05,42.73,93.99,36.87,2.24,8.15,110.37,109.14
16hpf,422.84,22.42,11.91,28.49,110.72,55.99,8.39,16.73,116.16,99.79
19hpf,770.77,5.95,0,18.65,51.7,20.94,19.33,3.37,21.2,56.03
24hpf,767.24,11.18,14.52,26.57,146.3,41.61,25.42,2.61,61.23,66.62
2dpf,1199.4,11.05,67.29,124.89,437.66,644.14,77.47,14.49,165.36,313.18
3dpf,2009.53,14.23,15.4,30.6,52.21,501.34,23.55,0,29.73,77.82
5dpf,310.78,28.02,103.56,135.68,85.65,718.35,73.54,24.76,109.79,467.38
10dpf,915.88,27.96,92.66,69.65,39.81,335.91,19.49,1.1,29.56,113.83
