stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.58,0,0,10.47,1.88,1.96,0,1.51
3dpf,0.88,0.91,0,1.13,0,1.99,0,0
5dpf,0.33,0,2.64,3.38,0,0.92,0,0.72
10dpf,0,0,2.41,2.98,0,0,0.71,0
