stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,2.4,0,0,0,0
2dpf,1.45,0,0.6,0,0,0.95
3dpf,0.49,0,0,0.88,0,0
5dpf,0,0,0.68,2.3,0.35,0.29
10dpf,0,0,0,0,0.4,0
