stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.07,0,0,0,0,0,0,0.82
5dpf,2.55,0.64,0.66,1.51,0.34,2.36,1.38,7.46
10dpf,0,0,0,0,0,0.47,0,0.85
