stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.53,5.61,2.07,37.08,28.84
3dpf,1.31,0.53,5.5,9.69,5.97
5dpf,3.41,0.31,3.43,20.15,11.29
10dpf,0.38,0,0.54,5.51,0.38
