stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
14hpf,0,0,0,0,0,10.05,0,0,0
16hpf,4.05,0,0,0,0,9.99,0,0,0
19hpf,0,0,0,0,0,1.54,0,0,0
24hpf,0.83,0,0.83,0,0,0.93,0,0.85,0
2dpf,16.12,0,13.12,0,1.47,16.45,2.4,0,0
3dpf,31.43,0.29,3.27,0,0,6.71,0,0,0.41
5dpf,3.17,0.84,21.9,2.5,1.23,1.66,2.47,0,1.08
10dpf,1.82,0,5.08,0,0,1.38,0,0,0
