stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,5.72
2dpf,0,0,0,0,0.67,0
3dpf,1.48,0.97,0,0,9.76,7.85
5dpf,3,0.81,2.67,0.75,152.2,64.28
10dpf,1.51,1.41,1.03,0,4.62,0.68
