stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.88,2.33,0,0.51,0.61,1.52,0,36.49
3dpf,1.16,0,0,0,0.37,0,0,3.84
5dpf,1.08,0,0.97,0.8,0.83,0,0.81,31.31
10dpf,0.42,1.22,0,0,0,0,0,8.11
