stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.83,0,0,1.12,0,0,1.04
3dpf,71.01,0.42,0,0.64,0,3.79,0
5dpf,1.57,0,0.35,0,0.94,3.46,0.59
10dpf,35.91,0,0,0,0,4.91,0
