stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2.99,0,0,0,0,0
2dpf,0,0,0,0,41.92,0,0,0.59,1.77
3dpf,27.54,0.32,0,1.3,337.78,0.35,0,0,2.86
5dpf,4.73,27.99,87.66,57.26,2106.65,0,0.37,54.91,1492.19
10dpf,0.48,0,0,0,23.59,0,0,103.86,0
