stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,4.12,0,0,0,0,0,0
2dpf,14.88,1.44,11.82,1.78,2.75,2.2,1.87
3dpf,3.42,0,7.42,0,0,0,0
5dpf,15.4,0,5.09,0,0,0,1.84
10dpf,3.2,1.39,9.36,0,0,0,2.53
