stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,45.43,0,0,0,0,0,0,0,0,0
12hpf,68.46,1.81,0,0,17.96,6.67,0,6.03,11.83,13.41
14hpf,162.34,0,2.46,0,0,5.66,0,0,10.23,2.25
16hpf,154.77,6.76,0,0,30.85,3.47,2.38,0,14.42,17.35
19hpf,405.7,0,0,0,9.67,6.31,2.16,0,3.06,10.17
24hpf,208.75,0,9.5,7.34,51.76,14.88,2.65,0.89,6.68,10.55
2dpf,258.35,7.76,15.26,47.8,213.71,104.05,22.05,0,34.17,87.86
3dpf,239.56,1.2,0.85,5.48,5.78,31.31,3.38,0,4.02,4.9
5dpf,67.76,8.33,22.26,18.96,41.85,128.63,4.63,3.06,25.49,49.6
10dpf,73.99,1.1,9.51,3.23,1.72,7.19,1.15,0,1.23,1.81
