stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
24hpf,3.21,0,0.9,0,0
2dpf,4.36,0.59,1.94,1.11,0
3dpf,30.06,0,1.67,0,0
5dpf,1.13,0,3.08,0.64,0.58
10dpf,14.59,0,0.81,0,0
