stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,10.64,0,0,0,0
24hpf,0,45.06,0,0,0,0
2dpf,0,43.82,0,0,0,0
3dpf,0,3.97,0,0,0,0
5dpf,1.04,195.73,0,2.08,0,0.69
10dpf,3.17,160.03,0.49,0,2.36,0.68
