stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.32,0,1.57,6.8,0.6,5.05
3dpf,71.09,0,1.22,9.68,0,0
5dpf,5.88,0.76,1.33,9.89,1.5,1.51
10dpf,27.93,0,0,3.91,0.79,0.7
