stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
10hpf,0,98.74,0,0,0,0,0
12hpf,0,112.74,0,0,2.33,0,0
14hpf,0,81.76,0,0,0,0,0
2dpf,4.31,3.23,4.22,0,0.65,0,0
3dpf,3.19,0,0,0,0.99,0.57,0
5dpf,0.3,0,0,0,0,0,0
10dpf,5.57,0,0,1.59,1.46,0,1.54
