stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.37,0,0.69,5.88,0,0,2.12
3dpf,1.85,0.3,0,2.13,0,0,0
5dpf,0,0,0,3.11,0.3,0.69,1.4
10dpf,7.51,0,0,0,0,0,0.66
