stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.02,0,0.61,1.41,1,2.05,1.03
3dpf,1.69,0.44,0.54,1.3,0,0.42,0
5dpf,0.75,1.08,4.57,4.28,0,0.37,2.53
10dpf,9.43,0.88,0.62,2.71,0,0.6,0
