stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,8.69,0
12hpf,6.12,1.8,0,1.86,3.99,2.19,0,2.06,13.88,0
14hpf,0,0,3.14,0,0,0,0,0,2.44,4.71
16hpf,10.53,0,7.06,0,0,0,1.73,0,10.77,4.43
19hpf,2.04,0,0,1.75,1.51,0,0,0,1.5,0
24hpf,6.24,0,0.93,0,0.85,0.81,1.37,0.82,5.16,0.83
2dpf,79.66,2.07,3.81,9.35,14.86,41.29,7.22,1.91,18.14,26.05
3dpf,142.27,2.01,0.86,5.17,2.24,49.3,1.81,0,4.62,6.67
5dpf,52.8,4.57,19.47,15.95,16.07,155.99,7.34,4.18,31.56,76.14
10dpf,120.14,5.15,11.11,14.6,8.68,135.7,4.73,0,16.53,24.3
