stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,18.95,0,1.15,1.82,11.06,2.02,0.78,1.21,2.05
3dpf,5.31,0,0,0,0,1.43,0,0,0
5dpf,18.11,0,0,1.17,0,7.36,0,0,1.12
10dpf,6.85,1.27,0,0,1.34,5.52,0,0,0
