stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,5.91,0,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,0,0,1.66
19hpf,1.77,0,0,0,0,0,0,0,0,0
24hpf,0,0,47.38,0,0.87,1.72,0,0,0,0
2dpf,59.9,0,41.38,4.53,45.97,54.2,4.42,1.79,20.22,10.05
3dpf,136.99,2.57,15.75,2.84,12.14,100.98,4.17,0.36,5.01,3.81
5dpf,30.01,4.84,31.71,17.17,11.51,103.98,16.48,2.23,6.63,34.31
10dpf,60.56,5.12,41.04,9.56,1.14,35.53,3.85,0,2.91,0.45
