stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,9.91,0.71,2.36,0.51,2.49,1.57,0,2.88
3dpf,1.6,0,0,1.45,0,0.39,0,0.43
5dpf,2.84,0.37,0,0,0,0,0,0
10dpf,3.4,0,0,0.52,0,0,0.79,0
