stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,3.55,0,0,0,0,0
16hpf,0,0,8.22,0,0,0,0,0
24hpf,0,0,18.09,0,0,0,0,0
2dpf,0,0,0,0,2.31,0,0,0
3dpf,0.85,0,1.72,0,0.3,0,0,0
5dpf,0.78,1.5,14.01,1.23,7.32,1.24,2.56,0.95
10dpf,1.5,0,35.7,0,1.22,0,0.45,0
