stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,21.38,0,24.77,0,8.75,0,0,20.23,0,9.23
12hpf,10.36,4.25,59.82,1.84,15.54,10.28,0,117.37,23.4,25.01
14hpf,13.29,0,39.57,0,0,2.41,0,16.42,0,20.91
16hpf,30.63,1.87,10.94,4,16.83,7.5,0,26.78,16.25,65.66
19hpf,30.6,0,0,1.91,1.83,0,0,15.36,0,37.8
24hpf,43.88,0,2.96,6.91,10.93,8.6,2.84,3,13.95,35.06
2dpf,323.21,2.92,28.06,50.57,120.27,300.67,46.31,11,70.24,118.47
3dpf,947.67,22.24,21.57,26.43,21.17,309.49,9.53,0,15.23,62.6
5dpf,113.68,25.98,54.71,77.56,21.43,402.82,39.66,20.98,49.47,330.64
10dpf,659.26,45.33,70.96,56.59,10.26,344.14,14.58,0,39.44,81.88
