stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.86,0,0,0,0,0,0,1.09,0
2dpf,29.04,0,3.87,14.98,18.49,1.71,0,13.22,7.06
3dpf,40.39,0,0.38,1.9,18.52,0.33,0,0.72,3.77
5dpf,11.43,1.43,1.95,5.45,26.45,2.26,0.67,4.49,15.01
10dpf,18.33,0.79,0,0,5.45,0,0,0,2.11
