stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0.5,0,1.87
3dpf,2.14,0,0,1.43,0
5dpf,0.34,0.67,0,0.76,0.63
