stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.67,0,0,0,0,0,0.55,2.97
3dpf,0.9,0.31,0,2.25,2.58,0.47,0,1.28
5dpf,0,0,0.8,1.68,2.05,0.63,0,0
10dpf,2.38,0,0,1.42,0,0,0,0
