stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,21.85
12hpf,0,0,0,0,0,0,0,0,4.06
14hpf,0,0,0,0,0,0,0,0,14.56
24hpf,0,0,0,0,0,0,0,0,1.1
2dpf,1.13,0,0,0,0.87,0,1.22,0.57,32.13
3dpf,19.95,0,0,0,0.39,0,0,0,8.96
5dpf,20.84,0,0.46,3.35,1.68,0.38,0,0.4,49.6
10dpf,56,2.33,1.07,0,0,0,0,0,28.66
