stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4963.4,72.28,21.11,0,950.98,29.36,0,131.37,2102.77,1392.73
12hpf,4925.15,95.28,21.83,137.28,1166.93,160.85,5.08,174.89,2005.05,1299.65
14hpf,4239.05,60.31,238.45,211.49,820.13,352.75,58.48,54.5,1648.14,1063.5
16hpf,3497.52,121.28,186.05,167.9,1083.46,395.1,109.46,77.25,1414.82,1129.45
19hpf,4670.22,28.85,34.13,79.54,491.82,208.33,91.12,32.28,384.4,697.01
24hpf,2886.22,44.43,157.68,69.36,643.21,252.61,81.35,19.48,597.35,359.76
2dpf,1322.24,38.93,62.45,118.02,499.74,780.77,149.8,22.16,282.68,283.02
3dpf,3244.97,32.2,39.26,45.78,52.59,614.47,61.49,0.36,61.92,94.8
5dpf,338.33,31.8,139.62,126,81.71,778.64,93.6,35.36,198.06,523.34
10dpf,1299.59,85.07,149.55,100.18,37.88,790.15,114.69,2.4,119.21,137.74
