stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.51,1.11,2.29,1.2,0.85
3dpf,1.18,0,0,0,0,0.45,0
5dpf,0,0.3,0.51,0,0,0,0
10dpf,0,0,0.8,0,2.28,0,0
