stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,19.37,0,0,10.57,0,0,0,0,0
12hpf,2.01,13.84,0,0,0,0,0,0,7.32,0
14hpf,4.59,7.44,0,0,0,0,0,144.53,43.53,0
16hpf,35.75,70.19,0,0,1.83,0,0,1133.08,94.29,31.76
19hpf,31.66,0,0,0,0,0,0,1690.47,3.36,16.35
24hpf,48.31,0,0,1.22,0,0,0,338.81,0.9,0.98
2dpf,1.68,0,1.13,0,1.43,2.39,1.84,10.12,0,2.81
3dpf,26.24,0,0.35,0,0,0.73,0,0,0,1.39
5dpf,0.75,0,0.93,0.48,0.34,0,0,0.33,0,0.67
10dpf,12.07,0,3.5,0,0,4.75,0,0,0,0.59
