stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.63,0,0.48,2.05,3.42,1.26,0.71,0,1.79
3dpf,3.97,0,0,0.29,2.07,0,0,0,0
5dpf,1.06,0.69,0,0,2.2,0,0.41,0.73,1.36
10dpf,2.38,0,0.86,0.64,0.87,0,0,0,0.39
