stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,2.84,2.62,0,0,0,0,0,0,0
16hpf,1.77,0,0,0,0,0,0,0,0
19hpf,20.49,0,0,0,0,0,0,0,1.88
2dpf,30.02,0,0,1.3,0.64,1.16,0.49,2.15,0.87
3dpf,5.04,0,0,0.97,0.52,1.95,0,0,2.35
5dpf,33.86,0,0.35,1.4,0,1.28,0,0,13.27
10dpf,3.29,0,0,1.46,0.68,0.39,0,0,3.74
