stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.13,0,0,0,1.31,4.81,0.9,5.42
3dpf,1.38,0,0,0,0,0,0,0.34
5dpf,2.47,0,0.52,1.06,0.85,5.98,4.76,6.47
10dpf,3.69,0.44,0.43,0,0,0,4.86,2.89
