stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.61,0,1.18,0.72,0.77
3dpf,4.58,0,1.6,0,4.13
5dpf,0.67,0,0,0,18.82
10dpf,2.78,0.46,0.64,0,0.61
