stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.18
3dpf,0.58,0,0.36,0,0,0
5dpf,9.32,1.04,3.63,0,0.37,2.36
10dpf,3.34,0,2.03,3.76,0,0
