stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
24hpf,3.92,0,0,0,0,0,0,0
2dpf,11.52,0,0,0.76,0.9,4.13,2.25,0.74
3dpf,34.14,0,0,0,0,0.44,0,0
5dpf,2.7,0,0,0,0.75,2.28,0,0
10dpf,29.05,1.44,0.51,0.98,0,3.11,0,0
