stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.88,0,0,0,0,0,0
2dpf,8.39,0,1.91,0,6.51,0,0,0,1.9
3dpf,123.7,0.33,0.55,0,3.92,0,0,1.25,0.41
5dpf,10.7,0,1.73,1,14.28,0.58,0.29,0.91,5.03
10dpf,84.45,0.52,0,0,2.33,2.09,0,0.42,0
