stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,3.11,0.59,0,1.39,1.3
3dpf,1.28,0,0,0,0,0,0
5dpf,0.96,1.05,0,2.17,1.25,0,1.61
10dpf,4.81,0,0,0,0,0,0
