stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,1.69,0,0,0,0,0
24hpf,0,0,0,0,0,0,1.41
2dpf,0,0,0,1.4,0,0,3.6
3dpf,1.04,0,0,26.59,0,0,0.32
5dpf,1.06,0,1.42,233.66,0.89,0.45,29.44
10dpf,0.74,0,0,45.62,0,0,8.07
