stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.68,0,0,1.26,1.24,0,0
3dpf,10,0,0,1.22,1.66,0,0.29
5dpf,0,0.41,0.61,0,0.88,0.65,1.1
10dpf,1.61,0,0,0.9,2.8,0,0
