stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,10.92,0,3.23,0,0,0,0,12.79,0
16hpf,19.34,21.25,0,0,0,4.68,0,14.6,0
19hpf,7.07,0,0,1.75,0,0,0,3.29,0
24hpf,29.14,2.09,0,0.94,7.37,7.8,11.12,20.92,0
2dpf,34.95,1.5,0,2.88,44.58,38.89,41.53,20.46,15.95
3dpf,116.23,0,0,1.28,10.43,50.72,31.08,4.83,4.45
5dpf,12.45,1.59,1.01,3.55,2.53,21.01,26.86,11.13,35.04
10dpf,100.26,2.7,1.23,1.62,0.74,29.2,7.55,10.36,5.05
