stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.83,0,0,0,0,0,0
16hpf,0,0,1.77,0,0,0,0
2dpf,2.32,0,1.34,2.56,1.3,1.61,0.66
3dpf,3.91,0.44,0,2.22,0.73,0,0
5dpf,2.14,0,0,0,2.46,0.48,1.31
10dpf,1.32,0,0,0.73,0.83,0,0
