stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.97
14hpf,0,0,0,0,0,0,0,0,3.53
19hpf,0,0,0,0,0,0,0,0,16.91
24hpf,0,0,0.82,0,0,0,0,0,3.31
2dpf,0.9,0,0,7.39,1.65,1,0,0,211.53
3dpf,3.28,1.53,0,4.93,0,0.91,0,0,50.28
5dpf,2.14,0,5.92,6.11,1.39,5.99,0.47,0.47,347.53
10dpf,0.82,1.51,16.94,2.29,0,1.44,0,0,24.93
