stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,11.8
19hpf,0,0,0,0,0,0,0,0,6.33
24hpf,0.99,0,0,0,0,0,0,0,0.97
2dpf,35.48,0.55,2.33,14.26,2.26,5.47,1.88,2,162.44
3dpf,35.56,4.27,0.42,4.95,1.09,4.07,0,0.87,44.5
5dpf,51.31,19.63,2.04,16.61,1.21,12.9,0.6,4.1,301.79
10dpf,46.88,15.34,2.82,5.38,0,4.31,0,0.48,114.53
