stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,35.19,0,0,0,0,0
24hpf,0,0,0,10.3,0,0,0,0,0
2dpf,0,0,0,102.84,1.58,1.08,0.66,0,0.56
3dpf,9.58,0,0.48,154.19,0.95,2.93,0,0.35,0
5dpf,3.35,0.38,0,540.31,0,7.58,0.76,1.37,7.38
10dpf,24.77,4.28,3.26,392.52,0.68,12.86,0.54,3.85,4.78
