stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,47.08,0,0,0,0,0
19hpf,0,0,0,41.15,0,0,0,0,0
24hpf,3.69,0,6.39,530.76,0.92,1.62,0,1.53,4.72
2dpf,9.56,0,36.31,756.08,0,8.37,0,1.37,2.42
3dpf,0.69,0,3.17,85.86,0,0,0,0,0
5dpf,1.88,0.82,28.09,617.33,0.97,5,0.29,3.75,4.53
10dpf,8.17,1.54,5.7,311.18,0,5.06,0,0,0
