stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0.87,0,0,0,0
2dpf,10.92,0,0,0,0
3dpf,69.33,0,0.57,0,0.65
5dpf,0.48,0.7,0.36,0.49,0
10dpf,12.24,0,2.84,1.37,0
