stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.26,0,0,2.8,0.77,0,1.42,0.63
3dpf,7.11,0.47,0,0,1.72,0,0.31,0.55
5dpf,1.36,0,0.86,0.44,3.58,0.47,0,2.86
10dpf,0,0,0.73,0,3.23,0,0,0
