stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0.55,0,4.28,2.02,1.77,2.65,5.42
3dpf,7.76,0,0,0,0.53,0.39,4.44,2.03
5dpf,0.32,0.82,0.67,0.54,0.33,0,4.42,8.04
10dpf,42.58,1.09,0,0.92,0,0,3.77,2.22
