stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,20.88,0.68,1.5,2.05,126.08,18,1.22,7.13,10.15
3dpf,0,0,0,0.72,0,5.49,0,0.34,0.44
5dpf,1.1,0,0,2.07,0.93,6.49,0,1.21,0.45
10dpf,2.34,0.55,0.56,1.04,0,4.14,0,0,0
